Booking_ID,no_of_adults,no_of_children,no_of_weekend_nights,no_of_week_nights,type_of_meal_plan,required_car_parking_space,room_type_reserved,lead_time,arrival_year,arrival_month,arrival_date,market_segment_type,repeated_guest,no_of_previous_cancellations,no_of_previous_bookings_not_canceled,avg_price_per_room,no_of_special_requests
ID02260,1,0,0,3,Meal Plan 1,0,Room_Type 1,71,2018,6,14,Offline,0,0,0,120.0,0
ID35912,2,0,1,5,Meal Plan 1,0,Room_Type 1,32,2018,12,27,Offline,0,0,0,70.0,1
ID28746,2,0,0,1,Meal Plan 1,0,Room_Type 1,8,2018,11,5,Offline,0,0,0,130.0,0
ID31995,2,0,1,2,Meal Plan 1,0,Room_Type 1,290,2018,6,17,Offline,0,0,0,72.0,0
ID25670,1,0,0,1,Meal Plan 1,0,Room_Type 1,86,2018,4,27,Online,0,0,0,85.5,1
ID31039,1,0,1,0,Meal Plan 1,0,Room_Type 1,27,2018,4,25,Online,0,0,0,111.0,1
ID31712,2,0,0,1,Meal Plan 1,0,Room_Type 1,41,2018,4,21,Online,0,0,0,81.08,0
ID00839,2,0,2,3,Meal Plan 1,0,Room_Type 4,57,2018,4,21,Online,0,0,0,112.2,0
ID08010,2,0,0,2,Meal Plan 1,0,Room_Type 1,245,2018,6,17,Offline,0,0,0,75.0,0
ID34396,1,0,2,4,Meal Plan 1,0,Room_Type 1,245,2018,7,6,Offline,0,0,0,110.0,0
ID35187,2,0,0,1,Meal Plan 1,0,Room_Type 4,0,2017,10,15,Online,0,0,0,104.72,1
ID20399,2,1,2,3,Meal Plan 1,0,Room_Type 1,31,2018,6,12,Online,0,0,0,126.9,2
ID16685,1,0,1,1,Meal Plan 1,0,Room_Type 1,45,2018,1,23,Online,0,0,0,72.9,0
ID27841,1,0,0,2,Meal Plan 1,0,Room_Type 1,19,2018,11,1,Online,0,0,0,112.0,0
ID33234,2,0,0,3,Meal Plan 1,0,Room_Type 1,213,2018,6,7,Offline,0,0,0,130.0,0
ID27163,2,0,0,2,Meal Plan 2,0,Room_Type 1,102,2017,10,16,Offline,0,0,0,109.0,0
ID13635,2,0,0,1,Not Selected,0,Room_Type 1,3,2017,12,4,Online,0,0,0,75.0,0
ID11270,2,1,0,1,Meal Plan 1,0,Room_Type 1,118,2018,8,11,Online,0,0,0,114.3,1
ID09447,2,0,1,3,Meal Plan 1,0,Room_Type 4,102,2018,5,5,Online,0,0,0,132.6,1
ID21080,2,0,0,1,Not Selected,0,Room_Type 1,0,2018,9,27,Online,0,0,0,100.37,0
ID23130,2,0,0,2,Meal Plan 1,0,Room_Type 1,245,2018,6,17,Offline,0,0,0,75.0,0
ID15834,1,0,0,1,Meal Plan 1,1,Room_Type 1,2,2018,5,11,Corporate,0,0,0,89.0,1
ID09397,2,0,0,2,Meal Plan 2,0,Room_Type 1,291,2018,8,19,Offline,0,0,0,115.0,0
ID32266,2,0,0,3,Meal Plan 1,0,Room_Type 1,279,2018,10,12,Offline,0,0,0,110.0,0
ID03129,1,0,0,3,Meal Plan 1,0,Room_Type 1,196,2018,7,20,Online,0,0,0,85.5,0
ID08881,2,0,1,5,Meal Plan 1,0,Room_Type 1,56,2018,11,14,Online,0,0,0,88.4,0
ID09592,1,0,0,1,Not Selected,0,Room_Type 1,36,2018,12,22,Online,0,0,0,77.99,1
ID21785,2,0,1,2,Meal Plan 2,0,Room_Type 1,418,2018,9,26,Offline,0,0,0,107.0,0
ID21597,2,0,0,2,Meal Plan 1,1,Room_Type 1,30,2018,11,25,Offline,0,0,0,81.0,0
ID27743,2,0,0,3,Meal Plan 1,0,Room_Type 1,259,2018,5,5,Offline,0,0,0,90.0,0
ID05233,1,0,2,3,Meal Plan 1,0,Room_Type 1,78,2017,7,31,Online,0,0,0,68.0,0
ID04655,3,0,0,4,Meal Plan 1,0,Room_Type 4,46,2018,11,2,Online,0,0,0,122.4,2
ID01671,2,0,0,4,Meal Plan 1,0,Room_Type 1,19,2017,12,22,Offline,0,0,0,58.0,1
ID27164,2,0,1,0,Not Selected,0,Room_Type 1,1,2018,8,7,Online,0,0,0,98.0,0
ID34871,1,0,1,2,Meal Plan 1,0,Room_Type 1,8,2018,2,15,Online,0,0,0,85.0,0
ID19325,1,0,1,4,Meal Plan 1,0,Room_Type 1,0,2018,11,14,Corporate,0,0,0,95.0,2
ID03032,2,0,0,3,Meal Plan 1,0,Room_Type 1,25,2018,11,22,Online,0,0,0,80.08,1
ID29730,2,0,2,0,Meal Plan 1,0,Room_Type 1,61,2017,10,4,Offline,0,0,0,91.0,0
ID05142,2,0,2,5,Not Selected,0,Room_Type 1,120,2018,11,27,Online,0,0,0,74.8,0
ID15914,2,2,2,2,Meal Plan 2,0,Room_Type 6,31,2018,12,3,Online,0,0,0,237.75,0
ID05256,2,0,1,0,Meal Plan 1,0,Room_Type 4,0,2018,1,3,Online,0,0,0,97.0,0
ID31253,2,0,0,4,Meal Plan 1,0,Room_Type 1,15,2018,6,1,Online,0,0,0,120.18,1
ID06245,2,0,0,2,Meal Plan 1,0,Room_Type 1,18,2018,11,1,Online,0,0,0,120.0,1
ID08610,2,0,2,1,Meal Plan 1,0,Room_Type 1,39,2018,5,21,Online,0,0,0,126.9,0
ID24222,2,0,0,3,Meal Plan 2,0,Room_Type 1,13,2018,4,26,Offline,0,0,0,96.0,0
ID26168,1,0,0,1,Meal Plan 2,0,Room_Type 1,6,2017,12,10,Online,0,0,0,0.0,0
ID06814,2,0,1,2,Meal Plan 1,0,Room_Type 1,20,2018,10,3,Online,0,0,0,108.99,1
ID00804,1,0,0,2,Meal Plan 1,0,Room_Type 1,29,2017,9,30,Online,0,0,0,90.25,2
ID04331,2,0,0,2,Meal Plan 1,0,Room_Type 1,136,2018,5,6,Online,0,0,0,105.3,1
ID24662,2,0,2,5,Meal Plan 1,0,Room_Type 1,185,2018,9,3,Online,0,0,0,124.46,1
ID35673,3,0,0,1,Meal Plan 1,0,Room_Type 4,33,2018,3,5,Online,0,0,0,117.3,1
ID01402,1,0,0,2,Meal Plan 2,0,Room_Type 1,6,2017,12,10,Online,0,0,0,0.0,0
ID09680,2,0,2,2,Meal Plan 1,0,Room_Type 2,190,2018,5,6,Online,0,0,0,100.3,0
ID06108,2,0,2,1,Not Selected,0,Room_Type 1,0,2018,6,18,Online,0,0,0,129.0,2
ID29641,2,0,0,2,Meal Plan 2,0,Room_Type 1,292,2018,7,21,Offline,0,0,0,115.0,0
ID00378,1,0,0,1,Meal Plan 1,0,Room_Type 1,0,2018,3,23,Corporate,1,0,12,65.0,0
ID17190,1,2,4,10,Meal Plan 1,0,Room_Type 6,15,2018,9,18,Online,0,0,0,236.14,1
ID08008,2,0,0,3,Meal Plan 1,0,Room_Type 1,12,2017,8,5,Corporate,0,0,0,65.0,0
ID06845,3,0,3,9,Meal Plan 1,0,Room_Type 1,155,2018,8,1,Online,0,0,0,135.01,1
ID36092,2,1,0,3,Meal Plan 1,0,Room_Type 1,56,2018,11,2,Online,0,0,0,126.0,2
ID01464,2,0,1,2,Meal Plan 1,0,Room_Type 1,36,2018,2,22,Online,0,0,0,82.7,1
ID05582,3,0,1,0,Meal Plan 1,0,Room_Type 4,0,2018,5,9,Online,0,0,0,149.0,0
ID15696,2,1,2,1,Meal Plan 2,0,Room_Type 1,52,2018,3,19,Offline,0,0,0,107.0,1
ID35333,2,0,1,4,Not Selected,0,Room_Type 1,172,2018,6,27,Online,0,0,0,80.75,0
ID06874,2,0,0,2,Meal Plan 2,0,Room_Type 1,256,2018,6,15,Online,0,0,0,115.0,1
ID04157,2,0,1,2,Meal Plan 1,0,Room_Type 1,48,2018,10,21,Offline,0,0,0,85.5,1
ID18568,3,0,1,3,Meal Plan 1,0,Room_Type 4,68,2018,8,29,Online,0,0,0,159.3,0
ID18275,3,0,0,3,Meal Plan 1,0,Room_Type 4,10,2018,2,17,Online,0,0,0,130.33,0
ID20441,1,0,0,1,Meal Plan 1,0,Room_Type 1,6,2018,2,16,Online,0,0,0,85.0,0
ID04109,2,2,1,2,Meal Plan 1,0,Room_Type 6,58,2018,10,21,Online,0,0,0,198.0,2
ID03271,2,0,0,1,Meal Plan 1,0,Room_Type 4,15,2018,9,28,Online,0,0,0,164.0,0
ID31839,2,0,2,2,Not Selected,0,Room_Type 1,7,2018,10,28,Online,0,0,0,100.1,1
ID17036,2,0,2,2,Meal Plan 1,0,Room_Type 1,38,2018,2,12,Online,0,0,0,78.3,1
ID30587,1,0,0,2,Meal Plan 1,0,Room_Type 1,39,2017,11,27,Online,0,0,0,90.9,2
ID12212,2,0,2,2,Meal Plan 1,0,Room_Type 4,33,2018,11,12,Offline,0,0,0,78.2,1
ID17695,2,0,1,3,Meal Plan 1,0,Room_Type 1,66,2017,10,19,Online,0,0,0,89.25,1
ID00290,3,0,1,2,Meal Plan 1,0,Room_Type 1,245,2018,10,28,Online,0,0,0,128.7,0
ID08218,1,0,0,2,Meal Plan 2,0,Room_Type 1,6,2017,12,10,Online,0,0,0,0.0,0
ID07087,2,0,0,4,Meal Plan 1,0,Room_Type 1,259,2018,12,7,Online,0,0,0,73.95,1
ID04028,3,0,2,1,Meal Plan 1,0,Room_Type 4,114,2018,5,15,Offline,0,0,0,115.6,1
ID17385,2,0,0,3,Meal Plan 1,0,Room_Type 1,279,2018,10,12,Offline,0,0,0,110.0,0
ID20361,1,0,0,1,Not Selected,0,Room_Type 1,36,2018,9,27,Online,0,0,0,72.07,1
ID30398,2,1,0,2,Meal Plan 1,0,Room_Type 1,84,2018,7,15,Online,0,0,0,121.5,2
ID19791,2,0,0,2,Meal Plan 1,0,Room_Type 1,211,2018,5,20,Offline,0,0,0,100.0,0
ID33212,1,0,0,1,Not Selected,0,Room_Type 1,213,2018,12,17,Online,0,0,0,67.5,0
ID05227,2,0,2,3,Meal Plan 1,0,Room_Type 1,192,2017,9,25,Online,0,0,0,19.15,0
ID22288,2,0,0,1,Not Selected,0,Room_Type 1,1,2018,7,19,Online,0,0,0,139.0,1
ID21871,3,0,0,4,Meal Plan 1,0,Room_Type 4,19,2018,7,5,Online,0,0,0,187.0,0
ID23466,2,0,0,3,Meal Plan 1,0,Room_Type 1,1,2018,5,10,Offline,0,0,0,95.0,0
ID27791,1,0,1,3,Not Selected,0,Room_Type 1,47,2018,11,7,Online,0,0,0,152.2,0
ID27133,2,1,2,2,Meal Plan 1,0,Room_Type 1,170,2018,7,30,Online,0,0,0,114.75,1
ID00716,2,0,1,0,Meal Plan 1,0,Room_Type 1,0,2017,8,9,Online,0,0,0,105.0,0
ID30929,2,0,1,4,Meal Plan 1,0,Room_Type 1,29,2018,10,31,Online,0,0,0,114.4,2
ID03642,1,0,0,1,Meal Plan 1,0,Room_Type 1,7,2018,11,15,Corporate,0,0,0,40.0,0
ID35790,2,0,2,2,Meal Plan 1,0,Room_Type 4,12,2018,6,12,Online,0,0,0,136.0,0
ID22220,2,0,1,0,Not Selected,0,Room_Type 1,18,2018,9,12,Online,0,0,0,89.0,0
ID12865,2,1,1,2,Meal Plan 1,0,Room_Type 1,42,2018,4,29,Online,0,0,0,143.1,2
ID06093,2,0,1,2,Meal Plan 1,0,Room_Type 1,52,2017,10,23,Online,0,0,0,94.5,3
ID02545,2,0,0,4,Not Selected,0,Room_Type 1,54,2018,3,1,Online,0,0,0,47.43,0
ID17802,2,0,2,1,Meal Plan 1,0,Room_Type 1,1,2018,2,13,Offline,0,0,0,80.0,0
ID18956,2,0,2,0,Meal Plan 2,0,Room_Type 1,386,2018,10,23,Offline,0,0,0,115.0,1
ID24005,1,0,2,2,Meal Plan 1,0,Room_Type 1,163,2018,6,5,Offline,0,0,0,100.0,0
ID34567,2,2,0,1,Meal Plan 1,0,Room_Type 6,7,2018,7,29,Online,0,0,0,201.0,1
ID11097,2,0,1,5,Meal Plan 1,0,Room_Type 1,142,2018,9,20,Online,0,0,0,129.6,1
ID34509,1,0,2,1,Meal Plan 1,0,Room_Type 1,116,2018,2,28,Offline,0,0,0,61.0,0
ID32632,2,0,1,2,Meal Plan 1,0,Room_Type 1,3,2017,10,19,Corporate,0,0,0,123.0,0
ID24615,2,0,0,1,Meal Plan 1,0,Room_Type 4,43,2018,5,18,Online,0,0,0,149.4,1
ID14095,1,0,1,2,Not Selected,0,Room_Type 1,49,2018,11,7,Online,0,0,0,161.1,0
ID31628,2,0,2,1,Meal Plan 1,0,Room_Type 1,87,2018,5,22,Online,0,0,0,126.9,0
ID06619,2,2,1,2,Meal Plan 1,0,Room_Type 6,29,2017,12,4,Online,0,0,0,183.67,1
ID02796,2,0,0,2,Meal Plan 1,0,Room_Type 1,79,2017,11,13,Offline,0,0,0,75.0,0
ID24330,2,0,2,3,Meal Plan 1,0,Room_Type 1,212,2018,5,20,Offline,0,0,0,78.0,0
ID16593,2,0,0,2,Meal Plan 1,0,Room_Type 1,28,2018,5,19,Corporate,0,0,0,100.0,0
ID11485,2,0,2,2,Not Selected,0,Room_Type 1,18,2017,10,3,Online,0,0,0,99.75,1
ID12376,2,0,0,2,Not Selected,0,Room_Type 1,38,2018,7,26,Online,0,0,0,125.1,1
ID03624,2,0,0,3,Meal Plan 1,0,Room_Type 1,193,2017,10,15,Online,0,0,0,65.0,0
ID00852,1,0,0,1,Meal Plan 1,0,Room_Type 1,19,2017,10,7,Corporate,0,0,0,85.5,0
ID03845,1,0,0,3,Meal Plan 1,0,Room_Type 1,14,2017,10,14,Corporate,0,0,0,95.0,0
ID19997,2,1,0,1,Meal Plan 1,0,Room_Type 1,5,2018,2,12,Online,0,0,0,110.0,3
ID05905,2,0,0,1,Meal Plan 1,0,Room_Type 2,0,2017,11,28,Online,0,0,0,77.25,2
ID13653,2,0,1,2,Meal Plan 1,0,Room_Type 4,53,2018,8,26,Online,0,0,0,140.7,0
ID02859,2,0,0,3,Meal Plan 1,0,Room_Type 2,119,2018,2,10,Online,0,0,0,81.0,1
ID01903,2,2,0,1,Meal Plan 1,0,Room_Type 6,10,2017,8,22,Online,0,0,0,97.0,1
ID06403,1,0,2,2,Meal Plan 1,0,Room_Type 1,56,2017,9,25,Offline,0,0,0,185.0,0
ID24163,2,0,0,1,Not Selected,0,Room_Type 1,2,2018,5,19,Online,0,0,0,0.0,2
ID11784,2,0,2,2,Meal Plan 1,0,Room_Type 1,56,2017,9,25,Offline,0,0,0,185.0,0
ID15542,2,0,0,2,Meal Plan 1,1,Room_Type 1,72,2018,6,22,Online,0,0,0,120.6,1
ID10810,2,0,0,3,Meal Plan 1,0,Room_Type 1,304,2018,11,3,Offline,0,0,0,89.0,0
ID27771,2,0,0,1,Not Selected,0,Room_Type 1,1,2018,3,5,Online,0,0,0,98.0,0
ID29347,2,0,0,4,Meal Plan 1,0,Room_Type 1,33,2018,3,2,Online,0,0,0,83.9,1
ID19164,3,0,1,2,Meal Plan 1,0,Room_Type 4,97,2018,8,5,Online,0,0,0,150.3,1
ID22535,2,0,1,2,Meal Plan 1,0,Room_Type 1,84,2017,10,16,Online,0,0,0,89.25,2
ID32720,2,0,0,2,Meal Plan 1,0,Room_Type 1,90,2018,4,28,Online,0,0,0,127.8,1
ID10616,1,0,0,3,Meal Plan 1,0,Room_Type 1,335,2018,10,13,Offline,0,0,0,80.0,0
ID09026,2,0,1,1,Meal Plan 1,0,Room_Type 1,20,2018,2,8,Online,0,0,0,83.8,1
ID36127,3,0,0,2,Meal Plan 1,0,Room_Type 4,156,2018,8,23,Online,0,0,0,137.7,0
ID07902,2,0,0,1,Meal Plan 2,0,Room_Type 1,55,2018,4,6,Offline,0,0,0,104.0,0
ID10857,2,0,0,1,Not Selected,0,Room_Type 1,2,2018,5,28,Online,0,0,0,149.0,1
ID08091,1,0,0,2,Meal Plan 1,0,Room_Type 1,8,2018,3,2,Offline,0,0,0,56.0,0
ID35660,2,0,0,3,Meal Plan 1,0,Room_Type 1,304,2018,11,3,Offline,0,0,0,89.0,0
ID25967,2,0,0,1,Meal Plan 1,0,Room_Type 1,105,2018,4,6,Offline,0,0,0,75.0,0
ID19795,2,0,2,1,Meal Plan 1,0,Room_Type 4,177,2018,10,29,Online,0,0,0,104.4,2
ID35345,2,0,2,1,Meal Plan 1,0,Room_Type 1,184,2018,10,29,Online,0,0,0,90.9,1
ID11405,1,0,0,1,Meal Plan 1,0,Room_Type 1,2,2018,4,7,Aviation,0,0,0,95.0,0
ID07371,2,0,1,3,Meal Plan 1,0,Room_Type 4,215,2018,10,3,Offline,0,0,0,90.95,0
ID29963,2,0,1,3,Meal Plan 1,0,Room_Type 4,69,2018,9,8,Online,0,0,0,149.4,1
ID04413,2,0,2,3,Meal Plan 1,0,Room_Type 1,245,2018,10,13,Online,0,0,0,106.59,0
ID24751,1,0,2,4,Meal Plan 1,0,Room_Type 1,69,2018,6,12,Offline,0,0,0,120.0,0
ID16589,2,0,0,2,Meal Plan 1,0,Room_Type 4,40,2018,10,5,Online,0,0,0,139.5,0
ID17718,2,0,0,2,Meal Plan 1,0,Room_Type 1,206,2018,8,4,Online,0,0,0,105.3,0
ID00013,2,0,2,1,Not Selected,0,Room_Type 1,30,2018,11,26,Online,0,0,0,88.0,0
ID07609,2,0,0,1,Meal Plan 1,0,Room_Type 1,105,2018,4,6,Online,0,0,0,75.0,0
ID12958,2,2,1,2,Meal Plan 1,0,Room_Type 6,4,2018,4,11,Online,0,0,0,191.0,3
ID14533,2,0,1,1,Meal Plan 1,0,Room_Type 1,15,2018,5,9,Online,0,0,0,111.0,1
ID04118,1,0,0,2,Meal Plan 1,0,Room_Type 1,32,2017,11,20,Offline,0,0,0,73.0,0
ID19255,1,0,0,1,Not Selected,0,Room_Type 1,37,2018,5,13,Online,0,0,0,116.1,0
ID35894,2,0,2,1,Not Selected,0,Room_Type 1,11,2018,1,16,Online,0,0,0,67.5,0
ID01877,2,0,0,2,Meal Plan 1,0,Room_Type 1,217,2018,8,10,Online,0,0,0,96.3,0
ID34054,2,0,1,3,Meal Plan 1,0,Room_Type 1,12,2017,10,12,Corporate,0,0,0,100.0,0
ID04527,1,0,0,3,Meal Plan 1,1,Room_Type 1,4,2018,12,20,Corporate,1,0,1,67.0,1
ID32408,2,0,1,4,Meal Plan 1,0,Room_Type 1,174,2018,7,11,Online,0,0,0,90.95,0
ID07892,2,0,1,1,Meal Plan 1,0,Room_Type 1,33,2018,1,25,Corporate,0,0,0,62.0,0
ID14519,2,0,1,3,Meal Plan 1,0,Room_Type 1,210,2017,10,8,Offline,0,0,0,72.75,0
ID02053,2,0,0,3,Not Selected,0,Room_Type 1,44,2018,10,20,Online,0,0,0,113.7,1
ID10467,2,0,2,2,Meal Plan 1,0,Room_Type 1,91,2018,10,8,Online,0,0,0,118.8,1
ID27596,1,0,2,1,Meal Plan 1,0,Room_Type 1,93,2018,10,15,Offline,0,0,0,115.0,0
ID10230,1,0,2,1,Meal Plan 1,0,Room_Type 1,1,2018,2,28,Offline,0,0,0,60.0,0
ID24040,2,0,0,2,Meal Plan 2,0,Room_Type 1,102,2017,10,16,Offline,0,0,0,109.0,0
ID15767,2,0,0,2,Meal Plan 1,0,Room_Type 4,20,2018,9,16,Online,0,0,0,174.0,1
ID20046,2,0,2,2,Meal Plan 1,0,Room_Type 2,159,2018,6,12,Online,0,0,0,103.21,0
ID02934,2,0,0,0,Meal Plan 1,0,Room_Type 1,274,2018,11,4,Online,0,0,0,0.0,2
ID31218,2,0,2,0,Meal Plan 1,0,Room_Type 1,20,2018,9,25,Offline,0,0,0,85.5,1
ID17977,2,0,1,2,Meal Plan 1,0,Room_Type 1,3,2017,8,17,Corporate,0,0,0,120.0,0
ID17047,2,0,2,3,Meal Plan 1,0,Room_Type 1,23,2018,11,24,Online,0,0,0,68.07,1
ID25774,1,0,1,3,Meal Plan 1,0,Room_Type 1,88,2018,11,7,Online,0,0,0,167.4,1
ID12365,2,1,0,4,Meal Plan 1,0,Room_Type 6,51,2018,5,11,Online,0,0,0,187.85,2
ID01450,1,0,0,2,Meal Plan 1,0,Room_Type 1,37,2018,5,18,Corporate,0,0,0,89.0,0
ID36094,2,0,0,2,Meal Plan 2,0,Room_Type 1,39,2017,8,14,Offline,0,0,0,109.0,0
ID03162,1,0,1,0,Not Selected,0,Room_Type 1,11,2018,6,13,Online,0,0,0,83.0,0
ID12085,2,0,2,1,Not Selected,0,Room_Type 1,67,2018,3,19,Online,0,0,0,85.5,0
ID26617,2,0,2,1,Meal Plan 1,0,Room_Type 1,263,2018,8,13,Offline,0,0,0,72.08,0
ID14909,2,0,2,3,Not Selected,0,Room_Type 1,45,2018,3,10,Online,0,0,0,67.15,1
ID04349,1,0,0,1,Meal Plan 2,0,Room_Type 1,221,2018,8,12,Offline,0,0,0,73.0,0
ID35520,2,0,0,1,Not Selected,0,Room_Type 1,1,2017,12,10,Online,0,0,0,85.0,0
ID00652,2,0,1,2,Meal Plan 1,0,Room_Type 1,78,2018,3,25,Online,0,0,0,100.0,0
ID22188,2,0,1,5,Meal Plan 1,0,Room_Type 4,28,2018,10,3,Online,0,0,0,137.2,1
ID22033,2,0,2,1,Meal Plan 1,0,Room_Type 2,106,2018,12,25,Online,0,0,0,91.6,2
ID32089,1,0,1,0,Meal Plan 1,0,Room_Type 1,0,2017,9,28,Corporate,0,0,0,40.0,0
ID14152,2,0,0,1,Not Selected,0,Room_Type 1,25,2018,9,9,Online,0,0,0,106.2,0
ID07819,2,0,0,1,Not Selected,0,Room_Type 1,57,2018,12,1,Online,0,0,0,79.2,2
ID00241,2,0,2,4,Not Selected,0,Room_Type 1,79,2018,6,16,Online,0,0,0,120.6,0
ID15322,1,0,1,2,Meal Plan 1,0,Room_Type 6,63,2018,11,7,Online,0,0,0,193.68,0
ID07305,2,1,1,2,Meal Plan 1,0,Room_Type 1,36,2018,10,28,Offline,0,0,0,100.0,1
ID15284,2,0,0,1,Not Selected,0,Room_Type 1,0,2017,11,14,Online,0,0,0,85.0,2
ID30021,2,0,0,3,Not Selected,0,Room_Type 1,43,2018,3,22,Online,0,0,0,88.2,0
ID09405,2,0,1,3,Meal Plan 1,1,Room_Type 1,151,2018,7,11,Online,0,0,0,110.58,1
ID19374,2,0,0,1,Meal Plan 1,0,Room_Type 2,130,2018,2,20,Online,0,0,0,61.25,0
ID21431,1,0,1,3,Meal Plan 1,0,Room_Type 1,2,2018,2,22,Online,0,0,0,84.5,1
ID15280,1,0,1,4,Meal Plan 1,0,Room_Type 1,5,2018,3,7,Offline,0,0,0,55.74,0
ID12413,3,0,1,1,Meal Plan 1,0,Room_Type 4,63,2018,7,18,Online,0,0,0,137.7,2
ID08613,2,0,0,2,Meal Plan 2,0,Room_Type 1,74,2017,9,18,Offline,0,0,0,109.0,0
ID27785,2,0,2,3,Not Selected,0,Room_Type 1,18,2018,6,30,Online,0,0,0,139.0,1
ID10624,2,0,2,1,Meal Plan 1,0,Room_Type 1,67,2018,3,26,Offline,0,0,0,76.16,1
ID02928,2,0,0,2,Meal Plan 2,0,Room_Type 1,11,2018,10,4,Complementary,1,1,1,0.0,0
ID28253,2,1,0,2,Meal Plan 1,1,Room_Type 5,0,2018,7,22,Complementary,0,0,0,0.0,2
ID12689,2,0,0,3,Meal Plan 1,0,Room_Type 1,33,2017,9,15,Online,0,0,0,94.5,2
ID30672,2,0,1,2,Meal Plan 1,0,Room_Type 1,33,2018,6,20,Offline,0,0,0,85.5,0
ID01741,2,2,0,4,Meal Plan 1,0,Room_Type 6,23,2018,11,22,Online,0,0,0,147.9,1
ID35515,1,0,0,3,Meal Plan 1,0,Room_Type 4,1,2018,9,29,Online,0,0,0,157.85,1
ID02682,2,0,2,1,Meal Plan 2,0,Room_Type 1,117,2017,8,1,Online,0,0,0,94.5,0
ID00662,2,0,0,1,Meal Plan 1,0,Room_Type 1,15,2018,9,20,Online,0,0,0,139.0,1
ID12776,2,0,2,6,Meal Plan 1,0,Room_Type 1,185,2018,8,10,Online,0,0,0,99.45,1
ID30533,2,0,0,3,Meal Plan 1,0,Room_Type 1,84,2018,3,3,Online,0,0,0,78.3,0
ID27212,1,0,0,2,Meal Plan 1,0,Room_Type 4,13,2018,9,27,Online,0,0,0,126.28,0
ID27912,2,0,2,3,Meal Plan 1,0,Room_Type 1,120,2018,3,27,Online,0,0,0,84.15,0
ID24699,2,0,2,1,Not Selected,0,Room_Type 1,195,2018,8,7,Online,0,0,0,99.0,1
ID11527,2,0,2,5,Meal Plan 1,0,Room_Type 4,5,2018,3,26,Online,0,0,0,146.0,0
ID13701,3,0,2,5,Meal Plan 1,0,Room_Type 4,116,2018,8,5,Online,0,0,0,145.41,0
ID24683,3,0,0,3,Meal Plan 1,0,Room_Type 4,39,2018,3,31,Online,0,0,0,150.3,0
ID12135,2,0,2,1,Not Selected,0,Room_Type 1,22,2018,1,9,Online,0,0,0,65.75,0
ID06088,2,0,0,3,Meal Plan 2,0,Room_Type 1,36,2017,10,13,Offline,0,0,0,112.0,0
ID04030,2,0,2,5,Meal Plan 1,0,Room_Type 4,123,2018,8,1,Offline,0,0,0,91.7,0
ID35772,3,0,2,1,Meal Plan 1,0,Room_Type 1,99,2018,5,1,Online,0,0,0,137.7,0
ID26813,1,0,2,0,Meal Plan 2,0,Room_Type 1,200,2018,10,23,Offline,0,0,0,90.0,0
ID35843,2,1,0,1,Meal Plan 1,0,Room_Type 2,217,2017,8,7,Online,0,0,0,76.5,2
ID20239,2,0,2,2,Meal Plan 1,0,Room_Type 1,11,2018,1,23,Offline,0,0,0,66.0,0
ID25379,2,0,2,2,Meal Plan 1,0,Room_Type 4,5,2017,9,19,Online,0,0,0,140.75,2
ID24663,1,0,2,4,Meal Plan 2,0,Room_Type 1,327,2017,9,9,Offline,0,0,0,76.0,0
ID27344,2,0,1,4,Meal Plan 1,0,Room_Type 1,203,2018,8,8,Online,0,0,0,65.49,1
ID06702,2,0,1,2,Meal Plan 1,0,Room_Type 1,0,2017,9,4,Offline,0,0,0,66.13,0
ID18879,2,0,1,0,Not Selected,0,Room_Type 1,2,2018,7,24,Online,0,0,0,119.0,1
ID35760,1,0,0,2,Meal Plan 1,0,Room_Type 1,30,2017,9,16,Online,0,0,0,85.5,2
ID32639,1,0,0,1,Meal Plan 1,0,Room_Type 1,14,2017,10,15,Offline,0,0,0,100.0,0
ID09248,2,0,2,1,Not Selected,0,Room_Type 1,45,2018,6,26,Online,0,0,0,95.1,1
ID28717,2,0,2,1,Meal Plan 1,0,Room_Type 1,39,2018,10,2,Online,0,0,0,126.0,1
ID09837,2,0,2,2,Not Selected,0,Room_Type 1,102,2018,10,30,Online,0,0,0,79.65,0
ID09943,2,0,2,2,Meal Plan 1,0,Room_Type 1,39,2018,9,18,Offline,0,0,0,80.75,0
ID21854,2,0,1,0,Meal Plan 1,0,Room_Type 1,12,2017,10,4,Offline,0,0,0,72.0,0
ID02911,2,0,1,3,Meal Plan 1,0,Room_Type 1,29,2018,11,17,Online,0,0,0,89.9,1
ID23929,2,0,2,1,Meal Plan 2,0,Room_Type 1,23,2018,1,2,Offline,0,0,0,109.0,0
ID02593,2,0,2,0,Meal Plan 2,0,Room_Type 1,386,2018,10,23,Online,0,0,0,115.0,1
ID23815,2,0,0,2,Meal Plan 1,0,Room_Type 4,32,2017,10,20,Offline,0,0,0,75.0,0
ID00030,2,0,0,2,Meal Plan 2,0,Room_Type 1,56,2017,9,17,Offline,0,0,0,82.0,0
ID16003,2,0,2,5,Meal Plan 1,1,Room_Type 1,140,2018,4,16,Offline,0,0,0,89.75,0
ID29560,1,0,0,1,Meal Plan 1,0,Room_Type 1,1,2018,3,30,Corporate,0,0,0,88.0,0
ID01224,1,0,2,3,Meal Plan 1,0,Room_Type 4,164,2018,9,17,Online,0,0,0,108.11,1
ID11801,2,0,1,2,Meal Plan 1,0,Room_Type 1,1,2018,6,17,Offline,0,0,0,75.0,1
